m4_keV,Ue4sq_95CL
2.954031658291456779e+02,1.699836957741782237e-04
2.996629145728642811e+02,1.734700029226694080e-04
3.039226633165828844e+02,1.783436543279353097e-04
3.081824120603014876e+02,1.841692724069070406e-04
3.124421608040200908e+02,1.871671209051068005e-04
3.167019095477386372e+02,1.925975085506089043e-04
3.209616582914572405e+02,2.009649822427414707e-04
3.252214070351758437e+02,2.041843968405820378e-04
3.294811557788944469e+02,2.122010899196301152e-04
3.337409045226130502e+02,2.200649457244582580e-04
3.380006532663316534e+02,2.304986524436359707e-04
3.422604020100501998e+02,2.424758108708633731e-04
3.465201507537688030e+02,2.499335047231059548e-04
3.507798994974874063e+02,2.648591677282401439e-04
3.550396482412060095e+02,2.871141321768532189e-04
3.592993969849246128e+02,3.090685137649395163e-04
3.635591457286431591e+02,3.366537557031103493e-04
3.678188944723617624e+02,3.784711581494043411e-04
3.720786432160803656e+02,4.378815728206478936e-04
3.763383919597989689e+02,5.362967318203267940e-04
3.805981407035175721e+02,7.770610057821741162e-04
3.848578894472361753e+02,nan
3.891176381909547217e+02,nan
3.933773869346733250e+02,nan
3.976371356783919282e+02,nan
4.018968844221105314e+02,nan
4.061566331658291347e+02,nan
4.104163819095476811e+02,nan
4.146761306532662843e+02,nan
4.189358793969848875e+02,nan
4.231956281407034908e+02,nan
4.274553768844220940e+02,nan
4.317151256281406404e+02,nan
4.359748743718592436e+02,nan
4.402346231155778469e+02,nan
4.444943718592964501e+02,nan
4.487541206030150533e+02,nan
4.530138693467335997e+02,nan
4.572736180904522030e+02,nan
4.615333668341708062e+02,nan
4.657931155778894095e+02,nan
4.700528643216080127e+02,nan
4.743126130653266159e+02,nan
4.785723618090451623e+02,nan
4.828321105527637656e+02,nan
4.870918592964823688e+02,nan
4.913516080402009720e+02,nan
4.956113567839195753e+02,nan
4.998711055276381217e+02,nan
5.041308542713567249e+02,nan
5.083906030150753281e+02,nan
5.126503517587939314e+02,nan
5.169101005025124778e+02,nan
5.211698492462311378e+02,nan
5.254295979899496842e+02,nan
5.296893467336683443e+02,nan
5.339490954773868907e+02,nan
5.382088442211054371e+02,nan
5.424685929648240972e+02,nan
5.467283417085426436e+02,nan
5.509880904522613037e+02,nan
5.552478391959798500e+02,nan
5.595075879396983964e+02,nan
5.637673366834170565e+02,nan
5.680270854271356029e+02,nan
5.722868341708542630e+02,nan
5.765465829145728094e+02,nan
5.808063316582913558e+02,nan
5.850660804020100159e+02,nan
5.893258291457285623e+02,nan
5.935855778894472223e+02,nan
5.978453266331657687e+02,nan
6.021050753768843151e+02,nan
6.063648241206029752e+02,nan
6.106245728643215216e+02,nan
6.148843216080401817e+02,nan
6.191440703517587281e+02,nan
6.234038190954772745e+02,nan
6.276635678391959345e+02,nan
6.319233165829144809e+02,nan
6.361830653266331410e+02,nan
6.404428140703516874e+02,nan
6.447025628140703475e+02,nan
6.489623115577888939e+02,nan
6.532220603015074403e+02,nan
6.574818090452261004e+02,nan
6.617415577889446467e+02,nan
6.660013065326633068e+02,nan
6.702610552763818532e+02,nan
6.745208040201003996e+02,nan
6.787805527638190597e+02,nan
6.830403015075376061e+02,nan
6.873000502512562662e+02,nan
6.915597989949748126e+02,nan
6.958195477386933590e+02,nan
7.000792964824120190e+02,nan
7.043390452261305654e+02,nan
7.085987939698492255e+02,nan
7.128585427135677719e+02,nan
7.171182914572863183e+02,nan
7.213780402010049784e+02,nan
7.256377889447235248e+02,nan
7.298975376884421848e+02,nan
7.341572864321607312e+02,nan
7.384170351758792776e+02,nan
7.426767839195979377e+02,nan
7.469365326633164841e+02,nan
7.511962814070351442e+02,nan
7.554560301507536906e+02,nan
7.597157788944723507e+02,nan
7.639755276381908971e+02,nan
7.682352763819094434e+02,nan
7.724950251256281035e+02,nan
7.767547738693466499e+02,nan
7.810145226130653100e+02,nan
7.852742713567838564e+02,nan
7.895340201005024028e+02,nan
7.937937688442210629e+02,nan
7.980535175879396093e+02,nan
8.023132663316582693e+02,nan
8.065730150753768157e+02,nan
8.108327638190953621e+02,nan
8.150925125628140222e+02,nan
8.193522613065325686e+02,nan
8.236120100502512287e+02,nan
8.278717587939697751e+02,nan
8.321315075376883215e+02,nan
8.363912562814069815e+02,nan
8.406510050251255279e+02,nan
8.449107537688441880e+02,nan
8.491705025125627344e+02,nan
8.534302512562812808e+02,nan
8.576899999999999409e+02,nan
